[1524614400] LOG ROTATION: DAILY
[1524614400] LOG VERSION: 2.0
[1524614400] CURRENT HOST STATE: control1.gate.rtf;UP;HARD;1;OK - 192.168.4.2: rta 0.011ms, lost 0%
[1524614400] CURRENT HOST STATE: control2.gate.rtf;UP;HARD;1;OK - 192.168.4.10: rta 0.197ms, lost 0%
[1524614400] CURRENT HOST STATE: mgen1.gate.rtf;UP;HARD;1;OK - 192.168.4.3: rta 0.120ms, lost 0%
[1524614400] CURRENT HOST STATE: mgen2.gate.rtf;UP;HARD;1;OK - 192.168.4.22: rta 0.113ms, lost 0%
[1524614400] CURRENT HOST STATE: pgen1.gate.rtf;UP;HARD;1;OK - 192.168.4.23: rta 0.165ms, lost 0%
[1524614400] CURRENT HOST STATE: pgen2.gate.rtf;UP;HARD;1;OK - 192.168.4.25: rta 0.135ms, lost 0%
[1524629191] SERVICE ALERT: pgen1.gate.rtf;HD_spdb/monitor/sband;WARNING;HARD;1;WARN - late
[1524629191] SERVICE NOTIFICATION: check-mk-notify;pgen1.gate.rtf;HD_spdb/monitor/sband;WARNING;check-mk-notify;WARN - late
[1524629191] SERVICE ALERT: pgen1.gate.rtf;HawkSummary_Data;WARNING;HARD;1;WARN - Services ok/prob: 2/1
[1524629191] SERVICE NOTIFICATION: check-mk-notify;pgen1.gate.rtf;HawkSummary_Data;WARNING;check-mk-notify;WARN - Services ok/prob: 2/1
[1524629192] SERVICE ALERT: pgen2.gate.rtf;HD_spdb/monitor/sband;WARNING;HARD;1;WARN - late
[1524629192] SERVICE NOTIFICATION: check-mk-notify;pgen2.gate.rtf;HD_spdb/monitor/sband;WARNING;check-mk-notify;WARN - late
[1524629193] SERVICE ALERT: pgen2.gate.rtf;HawkSummary_Data;WARNING;HARD;1;WARN - Services ok/prob: 2/1
[1524629193] SERVICE NOTIFICATION: check-mk-notify;pgen2.gate.rtf;HawkSummary_Data;WARNING;check-mk-notify;WARN - Services ok/prob: 2/1
[1524629201] SERVICE ALERT: mgen1.gate.rtf;HP_Fmq2Fmq_moments.sband2;CRITICAL;HARD;1;CRIT - missing
[1524629201] SERVICE NOTIFICATION: check-mk-notify;mgen1.gate.rtf;HP_Fmq2Fmq_moments.sband2;CRITICAL;check-mk-notify;CRIT - missing
[1524629202] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;CRITICAL;HARD;1;CRIT - Services ok/prob: 18/1
[1524629202] SERVICE ALERT: mgen1.gate.rtf;Memory;OK;HARD;1;OK - RAM used: 34.56 GB of 62.71 GB, Swap used: 5.05 GB of 31.25 GB, Total virtual memory used: 39.61 GB of 93.96 GB (42.2%),
[1524629202] SERVICE NOTIFICATION: check-mk-notify;mgen1.gate.rtf;Memory;OK;check-mk-notify;OK - RAM used: 34.56 GB of 62.71 GB, Swap used: 5.05 GB of 31.25 GB, Total virtual memory used: 39.61 GB of 93.96 GB (42.2%),
[1524629202] SERVICE ALERT: mgen1.gate.rtf;Check_MK;OK;HARD;1;OK - Agent version 1.2.8p26, execution time 53.4 sec
[1524629202] SERVICE NOTIFICATION: check-mk-notify;mgen1.gate.rtf;Check_MK;OK;check-mk-notify;OK - Agent version 1.2.8p26, execution time 53.4 sec
[1524629209] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;CRITICAL;HARD;1;CRIT - CRITICAL - 89.68
[1524629251] SERVICE ALERT: pgen1.gate.rtf;HD_spdb/monitor/sband;OK;HARD;1;OK - OK
[1524629251] SERVICE NOTIFICATION: check-mk-notify;pgen1.gate.rtf;HD_spdb/monitor/sband;OK;check-mk-notify;OK - OK
[1524629252] SERVICE ALERT: pgen1.gate.rtf;HawkSummary_Data;OK;HARD;1;OK - Services ok/prob: 3/0
[1524629252] SERVICE NOTIFICATION: check-mk-notify;pgen1.gate.rtf;HawkSummary_Data;OK;check-mk-notify;OK - Services ok/prob: 3/0
[1524629252] SERVICE ALERT: pgen2.gate.rtf;HD_fmq/moments/sband/shmem_20000;WARNING;HARD;1;WARN - late
[1524629252] SERVICE NOTIFICATION: check-mk-notify;pgen2.gate.rtf;HD_fmq/moments/sband/shmem_20000;WARNING;check-mk-notify;WARN - late
[1524629253] SERVICE ALERT: pgen2.gate.rtf;HD_spdb/monitor/sband;OK;HARD;1;OK - OK
[1524629253] SERVICE NOTIFICATION: check-mk-notify;pgen2.gate.rtf;HD_spdb/monitor/sband;OK;check-mk-notify;OK - OK
[1524629268] SERVICE ALERT: mgen1.gate.rtf;HP_Fmq2Fmq_moments.sband2;OK;HARD;1;OK - OK
[1524629268] SERVICE NOTIFICATION: check-mk-notify;mgen1.gate.rtf;HP_Fmq2Fmq_moments.sband2;OK;check-mk-notify;OK - OK
[1524629269] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;OK;HARD;1;OK - Services ok/prob: 19/0
[1524629311] SERVICE ALERT: pgen2.gate.rtf;HD_fmq/moments/sband/shmem_20000;OK;HARD;1;OK - OK
[1524629311] SERVICE NOTIFICATION: check-mk-notify;pgen2.gate.rtf;HD_fmq/moments/sband/shmem_20000;OK;check-mk-notify;OK - OK
[1524629312] SERVICE ALERT: pgen2.gate.rtf;HawkSummary_Data;OK;HARD;1;OK - Services ok/prob: 3/0
[1524629312] SERVICE NOTIFICATION: check-mk-notify;pgen2.gate.rtf;HawkSummary_Data;OK;check-mk-notify;OK - Services ok/prob: 3/0
[1524629328] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;CRITICAL;HARD;1;CRIT - late
[1524629328] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;CRITICAL;HARD;1;CRIT - Services ok/prob: 18/1
[1524629330] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;OK;HARD;1;OK - 86.32
[1524629330] SERVICE ALERT: control1.gate.rtf;TEMP_SCC;OK;HARD;1;OK - 31.8
[1524629388] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;OK;HARD;1;OK - OK
[1524629388] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;OK;HARD;1;OK - Services ok/prob: 19/0
[1524629450] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;WARNING;HARD;1;WARN - WARNING - 88.21
[1524629508] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;CRITICAL;HARD;1;CRIT - late
[1524629508] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;CRITICAL;HARD;1;CRIT - Services ok/prob: 18/1
[1524629510] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;CRITICAL;HARD;1;CRIT - CRITICAL - 89.00
[1524629568] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;OK;HARD;1;OK - OK
[1524629568] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;OK;HARD;1;OK - Services ok/prob: 19/0
[1524629570] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;WARNING;HARD;1;WARN - WARNING - 88.21
[1524629630] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;OK;HARD;1;OK - 86.56
[1524629688] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;CRITICAL;HARD;1;CRIT - late
[1524629688] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;CRITICAL;HARD;1;CRIT - Services ok/prob: 18/1
[1524629690] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;CRITICAL;HARD;1;CRIT - CRITICAL - 89.59
[1524629748] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;OK;HARD;1;OK - OK
[1524629748] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;OK;HARD;1;OK - Services ok/prob: 19/0
[1524629810] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;OK;HARD;1;OK - 86.24
[1524629870] SERVICE ALERT: control1.gate.rtf;TEMP_SCC;WARNING;HARD;1;WARN - WARNING - 33.1
[1524629930] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;WARNING;HARD;1;WARN - WARNING - 88.33
[1524629930] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmV;CRITICAL;HARD;1;CRIT - CRITICAL - 81.94
[1524629930] SERVICE NOTIFICATION: check-mk-notify;control1.gate.rtf;PM_XmitPowerDbmV;CRITICAL;check-mk-notify;CRIT - CRITICAL - 81.94
[1524629988] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;CRITICAL;HARD;1;CRIT - late
[1524629988] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;CRITICAL;HARD;1;CRIT - Services ok/prob: 18/1
[1524629990] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmV;OK;HARD;1;OK - 86.41
[1524629990] SERVICE NOTIFICATION: check-mk-notify;control1.gate.rtf;PM_XmitPowerDbmV;OK;check-mk-notify;OK - 86.41
[1524630048] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;OK;HARD;1;OK - OK
[1524630048] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;OK;HARD;1;OK - Services ok/prob: 19/0
[1524630110] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;OK;HARD;1;OK - 86.73
[1524630110] SERVICE ALERT: control1.gate.rtf;TEMP_SCC;OK;HARD;1;OK - 31.8
[1524630168] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;CRITICAL;HARD;1;CRIT - late
[1524630168] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;CRITICAL;HARD;1;CRIT - Services ok/prob: 18/1
[1524630228] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;OK;HARD;1;OK - OK
[1524630228] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;OK;HARD;1;OK - Services ok/prob: 19/0
[1524630230] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmV;CRITICAL;HARD;1;CRIT - CRITICAL - 81.21
[1524630230] SERVICE NOTIFICATION: check-mk-notify;control1.gate.rtf;PM_XmitPowerDbmV;CRITICAL;check-mk-notify;CRIT - CRITICAL - 81.21
[1524630290] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;CRITICAL;HARD;1;CRIT - CRITICAL - 89.29
[1524630290] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmV;OK;HARD;1;OK - 86.55
[1524630290] SERVICE FLAPPING ALERT: control1.gate.rtf;PM_XmitPowerDbmV;STARTED; Service appears to have started flapping (23.4% change >= 20.0% threshold)
[1524630290] SERVICE NOTIFICATION: check-mk-notify;control1.gate.rtf;PM_XmitPowerDbmV;FLAPPINGSTART (OK);check-mk-notify;OK - 86.55
[1524630350] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;OK;HARD;1;OK - 87.26
[1524630410] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;CRITICAL;HARD;1;CRIT - CRITICAL - 89.82
[1524630468] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;CRITICAL;HARD;1;CRIT - late
[1524630468] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;CRITICAL;HARD;1;CRIT - Services ok/prob: 18/1
[1524630470] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;OK;HARD;1;OK - 88.00
[1524630530] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;CRITICAL;HARD;1;CRIT - CRITICAL - 89.02
[1524630588] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;OK;HARD;1;OK - OK
[1524630588] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;OK;HARD;1;OK - Services ok/prob: 19/0
[1524630590] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;WARNING;HARD;1;WARN - WARNING - 88.38
[1524630650] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;CRITICAL;HARD;1;CRIT - CRITICAL - 89.29
[1524630710] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;OK;HARD;1;OK - 86.54
[1524630710] SERVICE ALERT: control1.gate.rtf;TEMP_SCC;WARNING;HARD;1;WARN - WARNING - 32.9
[1524630828] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;CRITICAL;HARD;1;CRIT - late
[1524630828] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;CRITICAL;HARD;1;CRIT - Services ok/prob: 18/1
[1524630888] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;OK;HARD;1;OK - OK
[1524630888] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;OK;HARD;1;OK - Services ok/prob: 19/0
[1524630890] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;CRITICAL;HARD;1;CRIT - CRITICAL - 89.01
[1524631008] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;CRITICAL;HARD;1;CRIT - late
[1524631008] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;CRITICAL;HARD;1;CRIT - Services ok/prob: 18/1
[1524631010] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;WARNING;HARD;1;WARN - WARNING - 88.49
[1524631010] SERVICE ALERT: control1.gate.rtf;TEMP_SCC;OK;HARD;1;OK - 31.8
[1524631068] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;OK;HARD;1;OK - OK
[1524631068] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;OK;HARD;1;OK - Services ok/prob: 19/0
[1524631070] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;OK;HARD;1;OK - 86.31
[1524631130] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;CRITICAL;HARD;1;CRIT - CRITICAL - 88.82
[1524631250] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;WARNING;HARD;1;WARN - WARNING - 88.30
[1524631308] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;CRITICAL;HARD;1;CRIT - late
[1524631308] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;CRITICAL;HARD;1;CRIT - Services ok/prob: 18/1
[1524631310] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;CRITICAL;HARD;1;CRIT - CRITICAL - 89.95
[1524631368] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;OK;HARD;1;OK - OK
[1524631368] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;OK;HARD;1;OK - Services ok/prob: 19/0
[1524631370] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;OK;HARD;1;OK - 87.44
[1524631430] SERVICE FLAPPING ALERT: control1.gate.rtf;PM_XmitPowerDbmV;STOPPED; Service appears to have stopped flapping (3.8% change < 5.0% threshold)
[1524631430] SERVICE NOTIFICATION: check-mk-notify;control1.gate.rtf;PM_XmitPowerDbmV;FLAPPINGSTOP (OK);check-mk-notify;OK - 85.34
[1524631490] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;WARNING;HARD;1;WARN - WARNING - 88.29
[1524631550] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;OK;HARD;1;OK - 87.68
[1524631550] SERVICE ALERT: control1.gate.rtf;TEMP_SCC;WARNING;HARD;1;WARN - WARNING - 33.1
[1524631610] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;CRITICAL;HARD;1;CRIT - CRITICAL - 88.60
[1524631670] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;OK;HARD;1;OK - 87.93
[1524631744] Auto-save of retention data completed successfully.
[1524631790] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;WARNING;HARD;1;WARN - WARNING - 88.21
[1524631790] SERVICE ALERT: control1.gate.rtf;TEMP_SCC;OK;HARD;1;OK - 31.8
[1524631848] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;CRITICAL;HARD;1;CRIT - late
[1524631848] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;CRITICAL;HARD;1;CRIT - Services ok/prob: 18/1
[1524631850] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;CRITICAL;HARD;1;CRIT - CRITICAL - 88.54
[1524631910] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;OK;HARD;1;OK - OK
[1524631910] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;OK;HARD;1;OK - Services ok/prob: 19/0
[1524631910] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;WARNING;HARD;1;WARN - WARNING - 88.19
[1524631970] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;CRITICAL;HARD;1;CRIT - CRITICAL - 88.95
[1524632030] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;OK;HARD;1;OK - 85.58
[1524632090] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;WARNING;HARD;1;WARN - WARNING - 88.35
[1524632148] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;CRITICAL;HARD;1;CRIT - late
[1524632148] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;CRITICAL;HARD;1;CRIT - Services ok/prob: 18/1
[1524632150] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;CRITICAL;HARD;1;CRIT - CRITICAL - 89.25
[1524632208] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;OK;HARD;1;OK - OK
[1524632208] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;OK;HARD;1;OK - Services ok/prob: 19/0
[1524632268] SERVICE ALERT: mgen1.gate.rtf;Memory;WARNING;HARD;1;WARN - RAM used: 58.54 GB of 62.71 GB, Swap used: 17.45 GB of 31.25 GB, Total virtual memory used: 75.98 GB of 93.96 GB (80.9%, warn/crit at 80.0%/90.0%)(!), RAM + Swap: 75.98 GB (121.2% of RAM, warn/crit at 120.0%/150.0%)(!),
[1524632268] SERVICE NOTIFICATION: check-mk-notify;mgen1.gate.rtf;Memory;WARNING;check-mk-notify;WARN - RAM used: 58.54 GB of 62.71 GB, Swap used: 17.45 GB of 31.25 GB, Total virtual memory used: 75.98 GB of 93.96 GB (80.9%, warn/crit at 80.0%/90.0%)(!), RAM + Swap: 75.98 GB (121.2% of RAM, warn/crit at 120.0%/150.0%)(!),
[1524632270] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;OK;HARD;1;OK - 87.63
[1524632328] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;CRITICAL;HARD;1;CRIT - late
[1524632328] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;CRITICAL;HARD;1;CRIT - Services ok/prob: 18/1
[1524632330] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;WARNING;HARD;1;WARN - WARNING - 88.40
[1524632330] SERVICE ALERT: control1.gate.rtf;TEMP_SCC;WARNING;HARD;1;WARN - WARNING - 32.4
[1524632388] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;OK;HARD;1;OK - OK
[1524632388] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;OK;HARD;1;OK - Services ok/prob: 19/0
[1524632390] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;OK;HARD;1;OK - 87.30
[1524632508] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;CRITICAL;HARD;1;CRIT - late
[1524632508] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;CRITICAL;HARD;1;CRIT - Services ok/prob: 18/1
[1524632568] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;OK;HARD;1;OK - OK
[1524632568] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;OK;HARD;1;OK - Services ok/prob: 19/0
[1524632570] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;WARNING;HARD;1;WARN - WARNING - 88.38
[1524632570] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmV;CRITICAL;HARD;1;CRIT - CRITICAL - 83.51
[1524632570] SERVICE NOTIFICATION: check-mk-notify;control1.gate.rtf;PM_XmitPowerDbmV;CRITICAL;check-mk-notify;CRIT - CRITICAL - 83.51
[1524632630] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;OK;HARD;1;OK - 87.06
[1524632630] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmV;OK;HARD;1;OK - 86.73
[1524632630] SERVICE NOTIFICATION: check-mk-notify;control1.gate.rtf;PM_XmitPowerDbmV;OK;check-mk-notify;OK - 86.73
[1524632630] SERVICE ALERT: control1.gate.rtf;TEMP_SCC;OK;HARD;1;OK - 31.9
[1524632688] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;CRITICAL;HARD;1;CRIT - late
[1524632688] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;CRITICAL;HARD;1;CRIT - Services ok/prob: 18/1
[1524632688] SERVICE ALERT: mgen1.gate.rtf;Memory;CRITICAL;HARD;1;CRIT - RAM used: 58.59 GB of 62.71 GB, Swap used: 27.30 GB of 31.25 GB, Total virtual memory used: 85.89 GB of 93.96 GB (91.4%, warn/crit at 80.0%/90.0%)(!!), RAM + Swap: 85.89 GB (137.0% of RAM, warn/crit at 120.0%/150.0%)(!),
[1524632688] SERVICE NOTIFICATION: check-mk-notify;mgen1.gate.rtf;Memory;CRITICAL;check-mk-notify;CRIT - RAM used: 58.59 GB of 62.71 GB, Swap used: 27.30 GB of 31.25 GB, Total virtual memory used: 85.89 GB of 93.96 GB (91.4%, warn/crit at 80.0%/90.0%)(!!), RAM + Swap: 85.89 GB (137.0% of RAM, warn/crit at 120.0%/150.0%)(!),
[1524632748] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;OK;HARD;1;OK - OK
[1524632748] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;OK;HARD;1;OK - Services ok/prob: 19/0
[1524632810] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;CRITICAL;HARD;1;CRIT - CRITICAL - 88.66
[1524632871] SERVICE ALERT: mgen1.gate.rtf;Memory;OK;HARD;1;OK - RAM used: 2.86 GB of 62.71 GB, Swap used: 2.70 GB of 31.25 GB, Total virtual memory used: 5.56 GB of 93.96 GB (5.9%),
[1524632871] SERVICE NOTIFICATION: check-mk-notify;mgen1.gate.rtf;Memory;OK;check-mk-notify;OK - RAM used: 2.86 GB of 62.71 GB, Swap used: 2.70 GB of 31.25 GB, Total virtual memory used: 5.56 GB of 93.96 GB (5.9%),
[1524632930] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;OK;HARD;1;OK - 87.01
[1524632988] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;CRITICAL;HARD;1;CRIT - late
[1524632988] SERVICE ALERT: mgen1.gate.rtf;HP_SunCal_sband;CRITICAL;HARD;1;CRIT - late
[1524632988] SERVICE NOTIFICATION: check-mk-notify;mgen1.gate.rtf;HP_SunCal_sband;CRITICAL;check-mk-notify;CRIT - late
[1524632989] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;CRITICAL;HARD;1;CRIT - Services ok/prob: 17/2
[1524632990] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;CRITICAL;HARD;1;CRIT - CRITICAL - 88.70
[1524633048] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;OK;HARD;1;OK - OK
[1524633048] SERVICE ALERT: mgen1.gate.rtf;HP_SunCal_sband;OK;HARD;1;OK - OK
[1524633048] SERVICE NOTIFICATION: check-mk-notify;mgen1.gate.rtf;HP_SunCal_sband;OK;check-mk-notify;OK - OK
[1524633048] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;OK;HARD;1;OK - Services ok/prob: 19/0
[1524633050] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;WARNING;HARD;1;WARN - WARNING - 88.35
[1524633110] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;OK;HARD;1;OK - 86.42
[1524633170] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;WARNING;HARD;1;WARN - WARNING - 88.33
[1524633230] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;CRITICAL;HARD;1;CRIT - CRITICAL - 88.58
[1524633230] SERVICE ALERT: control1.gate.rtf;TEMP_SCC;WARNING;HARD;1;WARN - WARNING - 33.1
[1524633290] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;OK;HARD;1;OK - 86.91
[1524633408] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;CRITICAL;HARD;1;CRIT - late
[1524633408] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;CRITICAL;HARD;1;CRIT - Services ok/prob: 18/1
[1524633468] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;OK;HARD;1;OK - OK
[1524633468] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;OK;HARD;1;OK - Services ok/prob: 19/0
[1524633470] SERVICE ALERT: control1.gate.rtf;TEMP_SCC;OK;HARD;1;OK - 31.8
[1524633530] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;CRITICAL;HARD;1;CRIT - CRITICAL - 89.20
[1524633588] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;CRITICAL;HARD;1;CRIT - late
[1524633588] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;CRITICAL;HARD;1;CRIT - Services ok/prob: 18/1
[1524633590] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;WARNING;HARD;1;WARN - WARNING - 88.33
[1524633648] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;OK;HARD;1;OK - OK
[1524633648] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;OK;HARD;1;OK - Services ok/prob: 19/0
[1524633650] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;OK;HARD;1;OK - 87.96
[1524633710] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;CRITICAL;HARD;1;CRIT - CRITICAL - 89.30
[1524633770] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;OK;HARD;1;OK - 87.80
[1524633830] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;WARNING;HARD;1;WARN - WARNING - 88.36
[1524633888] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;CRITICAL;HARD;1;CRIT - late
[1524633888] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;CRITICAL;HARD;1;CRIT - Services ok/prob: 18/1
[1524633890] SERVICE ALERT: control1.gate.rtf;PM_XmitPowerDbmH;CRITICAL;HARD;1;CRIT - CRITICAL - 88.84
[1524633948] SERVICE ALERT: mgen1.gate.rtf;HP_SpolAngles2Fmq_s2d;OK;HARD;1;OK - OK
[1524633948] SERVICE ALERT: mgen1.gate.rtf;HawkSummary_Processes;OK;HARD;1;OK - Services ok/prob: 19/0
